,ID,timestamp,z1,z2,action,reward,state1,state2,state3
0,1.0,1.0,0.0,0.0,,,2.1243453636632417,-0.11175641365007538,-0.028171752263455696
1,1.0,2.0,0.0,0.0,1.0,3.380338678920664,-0.07187577456855976,0.5452503228269997,-0.02027946669323688
2,1.0,3.0,0.0,0.0,0.0,1.8491107959442612,-1.0840772424892215,-1.696633900469893,-1.1791364393283983
3,1.0,4.0,0.0,0.0,0.0,-4.4212913301270715,-2.3175198355720115,-1.7878751295795994,-2.148363216867261
4,1.0,5.0,0.0,0.0,1.0,-5.142690593483599,-2.9365059983548054,-3.603797134514215,-3.59012560756699
5,1.0,6.0,0.0,0.0,1.0,-8.087767668023892,-3.086677527636219,-4.210921667994629,-4.974272673759751
6,1.0,7.0,0.0,0.0,0.0,-12.629255482679312,-6.0644413876397625,-4.527587020392384,-6.149881621509831
7,1.0,8.0,0.0,0.0,1.0,-15.625272870498033,-6.999073748751709,-7.244233437840892,-6.305072292460852
8,1.0,9.0,0.0,0.0,0.0,-21.040003196383026,-7.29949982189353,-8.305837727829736,-9.310534868798774
9,1.0,10.0,0.0,0.0,0.0,-24.78088089800096,-11.202080718399868,-7.599397553093613,-8.131911628441234
10,1.0,11.0,0.0,0.0,1.0,-27.192491639801265,-9.070184453627927,-8.754867192014697,-9.342331626809745
11,2.0,1.0,1.0,0.0,,,0.4270313778438295,2.3654076293246784,-0.8015386968802827
12,2.0,2.0,1.0,0.0,0.0,1.3841214404067714,-1.085707512625337,0.7516331629105732,-0.5814838402430892
13,2.0,3.0,1.0,0.0,0.0,0.2652182337585902,0.29582129080436514,-1.4445523578976278,1.48594513138164
14,2.0,4.0,1.0,0.0,0.0,-0.474203098444822,1.7884086850181153,-1.2771678779686366,-2.055348614155067
15,2.0,5.0,1.0,0.0,0.0,-1.4331633316712775,-1.1348530355667397,-0.7998425544599324,-1.0677234303105496
16,2.0,6.0,1.0,0.0,1.0,-2.04354536851989,-0.7361036028683917,-1.7793631717129066,-2.176026077325253
17,2.0,7.0,1.0,0.0,0.0,-5.1429888195777815,-1.432846288356382,-1.8805185975769372,-2.2926328612907327
18,2.0,8.0,1.0,0.0,0.0,-4.146083154356855,-2.740392307624595,-2.4438845980185633,-3.4054840469926786
19,2.0,9.0,1.0,0.0,0.0,-8.178443757251902,-3.5183781923571065,-2.8131726385167863,-3.3945666983767966
20,2.0,10.0,1.0,0.0,0.0,-9.72797704472322,-3.5739109235081856,-2.6039325864288183,-4.095398241389784
21,2.0,11.0,1.0,0.0,0.0,-10.527688975227703,-4.188494585374655,-3.3248404026625975,-2.9226090997819996
22,3.0,1.0,1.0,1.0,,,4.24481176421648,1.7387930991048972,2.8190390960570983
23,3.0,2.0,1.0,1.0,0.0,9.339981394998482,4.639155153968258,3.3670770035205257,3.948921922129948
24,3.0,3.0,1.0,1.0,0.0,11.139406791753691,4.000180578532747,4.4677855869798835,4.840593207663004
25,3.0,4.0,1.0,1.0,1.0,16.348756120456454,5.077954584388723,5.276044840042198,4.425663910670637
26,3.0,5.0,1.0,1.0,1.0,17.847643543239684,7.405083944210276,4.78492889365383,6.28391521838753
27,3.0,6.0,1.0,1.0,0.0,19.921848481566553,4.520950265534782,5.315143470882481,7.743652307060798
28,3.0,7.0,1.0,1.0,0.0,18.558862538800856,6.262593355868854,3.7782906857055227,6.328144865552885
29,3.0,8.0,1.0,1.0,0.0,15.707465718911115,3.6750419802609535,3.826567359229723,4.482192306987512
30,3.0,9.0,1.0,1.0,1.0,14.594232520690717,3.973044568168202,4.250881341392297,6.48416048288953
31,3.0,10.0,1.0,1.0,1.0,18.542215513829138,5.047965822433816,4.118272738377841,3.7848880112576007
32,3.0,11.0,1.0,1.0,0.0,15.087323476121007,3.029030117793904,3.5720614623695366,3.342911699603775
33,4.0,1.0,1.0,1.0,,,2.25062962452259,3.962107937044974,0.43985929050234596
34,4.0,2.0,1.0,1.0,0.0,6.900639419662584,2.224719669537137,2.2134411433808947,2.676556688382779
35,4.0,3.0,1.0,1.0,0.0,9.348389037716927,2.721973889473709,1.7646628170446996,2.219112412741257
36,4.0,4.0,1.0,1.0,1.0,9.124375892430683,2.5663478639482182,4.177561468618059,3.3678105078036182
37,4.0,5.0,1.0,1.0,0.0,11.36130317499671,3.974450308511016,4.003333014095997,2.9660579534766534
38,4.0,6.0,1.0,1.0,0.0,13.079859131950435,4.661352999922735,2.2614140794565967,1.4120037836188009
39,4.0,7.0,1.0,1.0,1.0,10.516829917793807,3.1308321748948678,2.7663131523293782,5.720298916397365
40,4.0,8.0,1.0,1.0,1.0,14.89902250296568,4.569175385463419,2.650555838918989,3.5618636419351226
41,4.0,9.0,1.0,1.0,1.0,14.120605742570554,1.4783548391553833,3.0274766074471944,4.024527764385568
42,4.0,10.0,1.0,1.0,1.0,10.200448765493686,2.881311466031487,3.9161825038604374,2.8504347480821877
43,4.0,11.0,1.0,1.0,1.0,11.510492316666282,3.6541372364309246,3.9835800319061363,3.7770770344703166
44,5.0,1.0,1.0,1.0,,,2.1775827959864924,2.1159456453315846,3.6337694423354376
45,5.0,2.0,1.0,1.0,0.0,10.574904558260286,2.5973880530347455,4.207103270037612,1.48599306418449
46,5.0,3.0,1.0,1.0,1.0,9.844203558498954,3.9234937968282058,3.716023286169131,0.5172072252200182
47,5.0,4.0,1.0,1.0,0.0,10.630880125619626,2.6610650398185327,3.6098139038491217,2.1534967773679066
48,5.0,5.0,1.0,1.0,0.0,9.138290195984803,2.4085193271719456,2.8537638931546656,4.35010222918265
49,5.0,6.0,1.0,1.0,1.0,12.57339231624888,3.938621261580875,4.797082705232859,3.8830894723878195
50,5.0,7.0,1.0,1.0,1.0,16.599978926134543,5.087951809627319,2.9986301272702227,3.837184671702738
51,5.0,8.0,1.0,1.0,1.0,13.099705619693285,4.7911445706862095,5.686213929273565,3.4541885317126884
52,5.0,9.0,1.0,1.0,1.0,15.877295282583976,5.514524453644824,2.77931852979008,6.701776509958851
53,5.0,10.0,1.0,1.0,0.0,17.9366144286083,4.52740790991747,7.282752215338617,5.0009041894937445
54,5.0,11.0,1.0,1.0,0.0,18.927759960494946,6.31356393348843,5.8730979409675,4.726127299400266
55,6.0,1.0,1.0,1.0,,,1.4001087326859691,2.3275717924495645,1.6221415820786282
56,6.0,2.0,1.0,1.0,1.0,7.335087185145841,3.04036307984983,1.7682868357242616,3.2159928745703215
57,6.0,3.0,1.0,1.0,0.0,9.622814707574332,4.358304972343728,2.3630308130848796,2.0247022296975468
58,6.0,4.0,1.0,1.0,0.0,8.384143689203093,2.6164860395241787,1.5910843356528959,2.4485891509426807
59,6.0,5.0,1.0,1.0,1.0,11.145846089079244,3.3601550026607625,2.8846064567615426,2.859739557002402
60,6.0,6.0,1.0,1.0,1.0,11.51534142543699,4.584392398239963,3.3155134735320955,3.379087267015107
61,6.0,7.0,1.0,1.0,1.0,12.909255138765996,4.54331766613805,3.443254378356457,4.2858513978080905
62,6.0,8.0,1.0,1.0,0.0,14.585565673511478,3.9603876775864713,5.4962782501048695,3.6365382127996306
63,6.0,9.0,1.0,1.0,0.0,14.739477987463015,4.574390148931613,3.3405735392321447,3.133593621494743
64,6.0,10.0,1.0,1.0,1.0,13.938706321757913,5.240234324611584,3.31004288338997,5.129579837298569
65,6.0,11.0,1.0,1.0,1.0,14.829314116455114,3.845082566259447,4.6548807313288565,4.755340887742285
66,7.0,1.0,1.0,0.0,,,1.5422137467155927,2.082815213715822,0.39938082278707876
67,7.0,2.0,1.0,0.0,0.0,4.423029002017778,-1.189793157388666,1.8934491834177358,0.29795415656690366
68,7.0,3.0,1.0,0.0,1.0,0.9765495819340955,0.4911339713078835,-0.8457862739586538,0.38499934598248553
69,7.0,4.0,1.0,0.0,0.0,0.8056490588858073,-2.216691130886592,-0.6001084545898394,-0.17998272494985057
70,7.0,5.0,1.0,0.0,0.0,-3.8372538826586835,-1.119185608385824,-2.1533698961438974,-1.5567054206328719
71,7.0,6.0,1.0,0.0,0.0,-5.39925250733467,-1.249780660409595,-2.5151524641394802,-1.6529429695296014
72,7.0,7.0,1.0,0.0,0.0,-5.816141267388211,-1.7891358456064241,-1.683355223050539,-1.4071446619301082
73,7.0,8.0,1.0,0.0,1.0,-2.675603538721984,-2.476803791525525,-1.940535659545547,-2.278422423650118
74,7.0,9.0,1.0,0.0,1.0,-4.96321390787027,-1.4398694344850513,-2.259112243284785,-3.800852499894673
75,7.0,10.0,1.0,0.0,0.0,-7.051775377629341,-3.541742296579349,-3.0008078174395028,-1.9532073521057
76,7.0,11.0,1.0,0.0,0.0,-6.197421366602585,-1.4145969551205153,-4.305019857627469,-2.5558798129119515
77,8.0,1.0,1.0,0.0,,,2.644723709839614,2.4015907205927958,2.0024943389018683
78,8.0,2.0,1.0,0.0,1.0,8.21659808992386,0.48096947831881653,2.43132694105986,1.5228657874092186
79,8.0,3.0,1.0,0.0,0.0,2.590031166356386,-0.16073267003159797,0.6554897025255032,0.7215659433116101
80,8.0,4.0,1.0,0.0,0.0,-0.9941939017255175,-1.4814485188189113,-2.592626310994638,-0.6210345735462875
81,8.0,5.0,1.0,0.0,0.0,-4.238518348154058,-0.6076710534185434,-2.780076465068033,-3.288695711150437
82,8.0,6.0,1.0,0.0,1.0,-4.839816737722674,-4.004148164511516,-1.3875815970387952,-2.7731801824517985
83,8.0,7.0,1.0,0.0,0.0,-7.530009527014816,-3.815818675010441,-2.4076060572488123,-3.444541681343284
84,8.0,8.0,1.0,0.0,1.0,-8.241988294997965,-2.709649425740603,-2.6703383530263247,-3.637662008529817
85,8.0,9.0,1.0,0.0,1.0,-8.569193124709624,-3.1832040370315884,-1.7453754085221675,-4.754543294367583
86,8.0,10.0,1.0,0.0,1.0,-7.774966736699015,-3.2378991313184557,-0.8017790810365599,-5.278022008808227
87,8.0,11.0,1.0,0.0,1.0,-9.732383469433662,-2.9628256552058634,-2.5717492802483584,-2.336340123126066
88,9.0,1.0,0.0,0.0,,,1.400855949264412,-0.1837278591743331,0.37710977448135186
89,9.0,2.0,0.0,0.0,0.0,0.1305812796703929,-0.6945898090527955,0.2561800575467119,-2.062919197382768
90,9.0,3.0,0.0,0.0,0.0,-1.3007790967652137,-1.2413046997742256,-1.5378310323779243,-2.494566692150169
91,9.0,4.0,0.0,0.0,0.0,-6.024305620151516,-2.422386634378684,-3.1425913362034703,-4.291469208316638
92,9.0,5.0,0.0,0.0,0.0,-10.756337515543617,-5.120701950449035,-4.610449744865239,-3.3265120947624327
